"police_call_crime","police_call_address_display","police_call_city","police_call_agency","police_call_date","police_call_time_display"
"Larceny","200 block E  Onondaga St","Syracuse","Syracuse","9/17/2018","9:01 a.m."
"Larceny","600 block Butternut St","Syracuse","Syracuse","9/17/2018","9:24 a.m."
"Larceny","1300 block Ivy Ridge Rd","Syracuse","Syracuse","9/17/2018","9:30 a.m."
"Larceny","300 block Longmeadow Dr","Syracuse","Syracuse","9/17/2018","1:52 p.m."
"Larceny","600 block James St","Syracuse","Syracuse","9/17/2018","12:00 a.m.-12:00 p.m."
"Larceny","100 block Furman St","Syracuse","Syracuse","9/17/2018","8:37 p.m."
"Larceny","1000 block Col Eileen Collins Blvd","Syracuse","Syracuse","9/17/2018","8:55 p.m."
"Larceny","1000 block Lancaster Ave","Syracuse","Syracuse","9/17/2018","10:20 a.m."
"Larceny","200 block Forest Hill Dr","Syracuse","Syracuse","9/17/2018","11:20 a.m."
"Larceny","300 block Montgomery St","Syracuse","Syracuse","9/17/2018","5:45 a.m.-7:00 a.m."
"Larceny","500 block Clarendon St","Syracuse","Syracuse","9/17/2018","5:00 p.m.-10:00 a.m."
"Vehicle theft","1000 block Canal St","Syracuse","Syracuse","9/17/2018","12:38 p.m."
"Vehicle theft","700 block Irving Av","Syracuse","Syracuse","9/17/2018","6:25 p.m."
"Vehicle theft","100 block Washington Sq","Syracuse","Syracuse","9/17/2018","10:30 p.m.-8:00 a.m."
"Aggravated assault","1000 block Tyson Pl","Syracuse","Syracuse","9/16/2018","3:00 a.m."
"Aggravated assault","600 block S  Geddes St","Syracuse","Syracuse","9/16/2018","3:44 a.m."
"Aggravated assault","300 block Prospect Av","Syracuse","Syracuse","9/16/2018","5:08 a.m."
"Aggravated assault","100 block Herbert St","Syracuse","Syracuse","9/16/2018","4:30 p.m.-4:38 p.m."
"Aggravated assault","600 block N  Salina St","Syracuse","Syracuse","9/16/2018","11:34 p.m."
"Burglary","300 block W  Brighton Av","Syracuse","Syracuse","9/16/2018","7:10 p.m."
"Burglary","300 block N  Edwards Av","Syracuse","Syracuse","9/16/2018","9:46 p.m."
"Larceny","300 block W  Onondaga St","Syracuse","Syracuse","9/16/2018","12:00 p.m.-9:00 a.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","9/16/2018","10:08 a.m."
"Larceny","200 block Haffenden Rd","Syracuse","Syracuse","9/16/2018","9:00 p.m.-10:00 a.m."
"Larceny","200 block Clarendon St","Syracuse","Syracuse","9/16/2018","2:00 a.m."
"Larceny","500 block S  Warren St","Syracuse","Syracuse","9/16/2018","11:05 a.m.-1:45 p.m."
"Larceny","200 block Malverne Dr","Syracuse","Syracuse","9/16/2018","6:00 p.m."
"Larceny","600 block South Av","Syracuse","Syracuse","9/16/2018","7:03 p.m."
"Larceny","600 block South Av","Syracuse","Syracuse","9/16/2018","3:45 p.m."
"Larceny","1400 block Euclid Av","Syracuse","Syracuse","9/16/2018","10:00 p.m.-8:00 a.m."
"Larceny","900 block James St","Syracuse","Syracuse","9/16/2018","12:05 p.m."
"Larceny","200 block University Pl","Syracuse","Syracuse","9/16/2018","12:20 p.m."
"Larceny","100 block Atkinson Ave","Syracuse","Syracuse","9/16/2018","12:00 p.m.-12:30 p.m."
"Larceny","700 block Ostrom Ave","Syracuse","Syracuse","9/16/2018","1:00 a.m.-2:05 p.m."
"Larceny","100 block W  Fayette St","Syracuse","Syracuse","9/16/2018","9:30 p.m.-12:50 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","9/16/2018","1:30 p.m.-2:05 p.m."
"Larceny","600 block Allen St","Syracuse","Syracuse","9/16/2018","1:10 a.m.-8:10 a.m."
"Robbery","700 block S  Salina St","Syracuse","Syracuse","9/16/2018","8:50 p.m."
"Vehicle theft","400 block Ivy Ridge Rd","Syracuse","Syracuse","9/16/2018","9:00 p.m.-1:19 a.m."
"Aggravated assault","100 block Clarence Av","Syracuse","Syracuse","9/15/2018","12:03 a.m.-12:06 a.m."
"Aggravated assault","0 block Unknown","Syracuse","Syracuse","9/15/2018","5:17 a.m."
"Aggravated assault","1100 block First North St","Syracuse","Syracuse","9/15/2018","11:20 a.m."
"Aggravated assault","700 block Westmoreland Av","Syracuse","Syracuse","9/15/2018","3:15 p.m."
"Burglary","200 block Lafayette Rd","Syracuse","Syracuse","9/15/2018","11:10 p.m."
"Burglary","1100 block Teall Av","Syracuse","Syracuse","9/15/2018","11:39 p.m."
"Burglary","600 block W  Onondaga St","Syracuse","Syracuse","9/15/2018","4:00 p.m."
"Burglary","700 block W  Brighton Av","Syracuse","Syracuse","9/15/2018","12:00 p.m.-3:00 p.m."
"Larceny","100 block Michaels Av","Syracuse","Syracuse","9/15/2018","11:25 p.m.-8:20 a.m."
"Larceny","600 block W  Newell St","Syracuse","Syracuse","9/15/2018","10:00 p.m.-12:00 p.m."
"Larceny","0 block E  Washington St","Syracuse","Syracuse","9/15/2018","2:49 p.m."
"Larceny","800 block Teall Av","Syracuse","Syracuse","9/15/2018","10:28 p.m."
"Larceny","200 block W  Adams St","Syracuse","Syracuse","9/15/2018","7:00 p.m.-8:00 p.m."
"Larceny","1100 block Madison St","Syracuse","Syracuse","9/15/2018","1:00 a.m.-2:00 a.m."
"Larceny","600 block Broad St","Syracuse","Syracuse","9/15/2018","1:30 a.m.-5:00 a.m."
"Robbery","1 block Destiny Usa Dr","Syracuse","Syracuse","9/15/2018","4:50 p.m."
"Vehicle theft","200 block Coral Av","Syracuse","Syracuse","9/15/2018","12:14 p.m."
"Aggravated assault","1600 block Valley Dr","Syracuse","Syracuse","9/14/2018","9:34 p.m."
"Aggravated assault","300 block Willumae Dr","Syracuse","Syracuse","9/14/2018","11:50 p.m."
"Burglary","3000 block Erie Blvd E","Syracuse","Syracuse","9/14/2018","8:00 p.m.-8:44 p.m."
"Larceny","900 block E  Brighton Av","Syracuse","Syracuse","9/14/2018","4:30 a.m."
"Larceny","200 block Beacon Rd","Syracuse","Syracuse","9/14/2018","7:42 a.m."
"Larceny","100 block Onondaga Av","Syracuse","Syracuse","9/14/2018","12:00 a.m."
"Larceny","4000 block S  Salina St","Syracuse","Syracuse","9/14/2018","12:23 p.m."
"Larceny","100 block Hope Av","Syracuse","Syracuse","9/14/2018","3:14 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","9/14/2018","9:30 p.m."
"Larceny","1000 block James St","Syracuse","Syracuse","9/14/2018","4:00 p.m.-4:30 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","9/14/2018","10:30 p.m.-11:00 p.m."
"Larceny","100 block Bradford Ln","Syracuse","Syracuse","9/14/2018","6:00 p.m.-11:00 p.m."
"Larceny","100 block Enfield Pl","Syracuse","Syracuse","9/14/2018","1:00 a.m.-5:00 a.m."
"Larceny","900 block James St","Syracuse","Syracuse","9/14/2018","3:00 p.m.-8:30 a.m."
"Larceny","500 block S  Franklin St","Syracuse","Syracuse","9/14/2018","6:50 p.m."
"Larceny","2800 block Erie Blvd E","Syracuse","Syracuse","9/14/2018","12:10 p.m.-1:17 p.m."
"Larceny","200 block Lockwood Rd","Syracuse","Syracuse","9/14/2018","5:00 a.m.-5:30 a.m."
"Larceny","300 block Hiawatha Blvd W","Syracuse","Syracuse","9/14/2018","9:40 p.m.-10:00 p.m."
"Robbery","500 block Highland St","Syracuse","Syracuse","9/14/2018","6:15 p.m.-6:29 p.m."
"Vehicle theft","700 block Sumner Av","Syracuse","Syracuse","9/14/2018","8:45 p.m.-8:54 p.m."
"Aggravated assault","600 block Hixson Av","Syracuse","Syracuse","9/13/2018","7:44 a.m."
"Aggravated assault","1100 block S  Townsend St","Syracuse","Syracuse","9/13/2018","3:54 p.m."
"Aggravated assault","200 block Valley Dr","Syracuse","Syracuse","9/13/2018","6:04 p.m."
"Burglary","400 block S  Salina St","Syracuse","Syracuse","9/13/2018","9:20 a.m."
"Burglary","400 block Bradley St","Syracuse","Syracuse","9/13/2018","10:59 a.m."
"Burglary","300 block Chemung St","Syracuse","Syracuse","9/13/2018","7:30 a.m.-3:17 p.m."
"Burglary","800 block E  Willow St","Syracuse","Syracuse","9/13/2018","5:58 p.m."
"Burglary","300 block Webster Av","Syracuse","Syracuse","9/13/2018","9:00 p.m.-6:00 p.m."
"Larceny","900 block Glenwood Av","Syracuse","Syracuse","9/13/2018","9:19 a.m."
"Larceny","500 block Tompkins St","Syracuse","Syracuse","9/13/2018","12:00 p.m.-12:30 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","9/13/2018","2:46 p.m."
"Larceny","400 block Churchill Av","Syracuse","Syracuse","9/13/2018","9:30 a.m.-10:00 p.m."
"Larceny","2900 block James St","Syracuse","Syracuse","9/13/2018","3:51 p.m."
"Larceny","1000 block W  Genesee St","Syracuse","Syracuse","9/13/2018","2:11 p.m.-2:16 p.m."
"Larceny","300 block Deforest Rd","Syracuse","Syracuse","9/13/2018","2:30 a.m.-2:31 a.m."
"Larceny","100 block Glass Ter","Syracuse","Syracuse","9/13/2018","2:00 p.m."
"Larceny","400 block E  Seneca Tpke","Syracuse","Syracuse","9/13/2018","8:10 p.m.-10:15 p.m."
"Larceny","0 block Corcoran Ct","Syracuse","Syracuse","9/13/2018","8:52 a.m."
"Aggravated assault","800 block W  Colvin St","Syracuse","Syracuse","9/12/2018","9:47 p.m."
"Aggravated assault","400 block Richmond Av","Syracuse","Syracuse","9/12/2018","11:41 p.m."
"Burglary","700 block Butternut St","Syracuse","Syracuse","9/12/2018","4:31 a.m."
"Burglary","2000 block Lodi St","Syracuse","Syracuse","9/12/2018","12:49 p.m."
"Burglary","300 block Greenway Av","Syracuse","Syracuse","9/12/2018","2:10 p.m."
"Burglary","200 block Hixson Av","Syracuse","Syracuse","9/12/2018","2:17 p.m."
"Burglary","600 block E  Division St","Syracuse","Syracuse","9/12/2018","11:00 p.m.-1:00 p.m."
"Burglary","100 block Valley Dr","Syracuse","Syracuse","9/12/2018","11:39 p.m."
"Burglary","800 block E  Willow St","Syracuse","Syracuse","9/12/2018","12:35 p.m.-3:45 p.m."
"Larceny","200 block W  Division St","Syracuse","Syracuse","9/12/2018","2:57 a.m."
"Larceny","300 block W  Brighton Av","Syracuse","Syracuse","9/12/2018","1:30 p.m.-2:30 p.m."
"Larceny","1100 block S  State St","Syracuse","Syracuse","9/12/2018","3:18 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","9/12/2018","3:55 p.m."
"Larceny","300 block Hawley Av","Syracuse","Syracuse","9/12/2018","1:53 p.m.-5:00 p.m."
"Larceny","4500 block S  Salina St","Syracuse","Syracuse","9/12/2018","6:42 p.m."
"Larceny","300 block Kenwood Av","Syracuse","Syracuse","9/12/2018","9:26 p.m."
"Larceny","1 block Destiny Usa Dr","Syracuse","Syracuse","9/12/2018","9:27 p.m."
"Larceny","800 block E  Brighton Av","Syracuse","Syracuse","9/12/2018","10:07 p.m."
"Larceny","400 block Village Dr","Syracuse","Syracuse","9/12/2018","10:55 p.m."
"Larceny","300 block Palmer Av","Syracuse","Syracuse","9/12/2018","12:00 p.m."
"Larceny","100 block Remington Ave","Syracuse","Syracuse","9/12/2018","8:10 p.m.-8:10 a.m."
"Robbery","200 block William St","Syracuse","Syracuse","9/12/2018","4:15 a.m."
"Aggravated assault","300 block Bear St","Syracuse","Syracuse","9/11/2018","1:03 p.m."
"Aggravated assault","800 block Teall Av","Syracuse","Syracuse","9/11/2018","2:44 p.m."
"Aggravated assault","300 block Burt St","Syracuse","Syracuse","9/11/2018","2:00 a.m."
